author,title,description,url,urlToImage,publishedAt,content,country_code,source_id,source_name
Pluska.sk,Hrozí nám ďalšia epidémia? Hlavný hygienik Ján Mikas upozorňuje: TIETO deti sú v ohrození! - Pluska.sk,,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3MS5wbHVza2Euc2svcmFkeS1hLXRpcHkvaHJvemktbmFtLWRhbHNpYS1lcGlkZW1pYS1obGF2bnktaHlnaWVuaWstamFuLW1pa2FzLXVwb3pvcm51amUtdGlldG8tZGV0aS1zdS1vaHJvemVuadIBAA?oc=5,,2023-04-26T04:03:22Z,,sk,google-news,Google News
Nový Čas,"Fico si zavolal diplomatov, zvrhlo sa to: Drsný konflikt s veľvyslancom! Ambasádor USA vytiahol Hitlera - Nový Čas",,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5jYXMuc2svY2xhbm9rLzI3OTMwNDcvZmljby1zaS16YXZvbGFsLWRpcGxvbWF0b3YtenZyaGxvLXNhLXRvLWRyc255LWtvbmZsaWt0LXMtdmVsdnlzbGFuY29tLWFtYmFzYWRvci11c2Etdnl0aWFob2wtaGl0bGVyYS_SAQA?oc=5,,2023-04-26T04:01:28Z,,sk,google-news,Google News
อาร์วายที9,ภาวะตลาดเงินบาท: ปิด 34.21 แข็งค่าหลังส่งออกมี.ค.ดีเกินคาด ให้กรอบพรุ่งนี้ - อาร์วายที9,,https://news.google.com/rss/articles/CBMiI2h0dHBzOi8vd3d3LnJ5dDkuY29tL3MvaXEwMy8zNDE2OTg20gEA?oc=5,,2023-04-26T10:33:00Z,,th,google-news,Google News
สำนักข่าวอินโฟเควสท์,MGC ปิดเทรดวันแรก 8.90 บาท เหนือจอง 11.95% : อินโฟเควสท์ - สำนักข่าวอินโฟเควสท์,,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vd3d3LmluZm9xdWVzdC5jby50aC8yMDIzLzI5NTkxNtIBAA?oc=5,,2023-04-26T10:16:58Z,,th,google-news,Google News
Thunhoon,หุ้นไทยวันนี้(26 เม.ย.66) บวก 3.75 จุด หุ้นน้องใหม่ MGC เหนือจอง 11.95% - Thunhoon,,https://news.google.com/rss/articles/CBMiI2h0dHBzOi8vdGh1bmhvb24uY29tL2FydGljbGUvMjcxODU00gEA?oc=5,,2023-04-26T10:04:59Z,,th,google-news,Google News
ไทยรัฐ,Honkai: Star Rail เกม RPG ภาพสวย พร้อมให้ท่องโลกจักรวาลแล้ววันนี้ - ไทยรัฐ,,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LnRoYWlyYXRoLmNvLnRoL2xpZmVzdHlsZS9tZW4vMjY4OTI2OdIBAA?oc=5,,2023-04-26T09:53:05Z,,th,google-news,Google News
PPTVHD36,“ธัญญ่า” เผยคลิป “หนิง-จิน” ยังอยู่บ้านเดียวกัน เตือนฝ่ายชายคิดได้ไวๆ เวลาย้อนกลับไม่ได้ - PPTVHD36,,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5wcHR2aGQzNi5jb20vbmV3cy8lRTAlQjglODIlRTAlQjklODglRTAlQjglQjIlRTAlQjglQTclRTAlQjglOUElRTAlQjglQjElRTAlQjglOTklRTAlQjklODAlRTAlQjglOTclRTAlQjglQjQlRTAlQjglODcvMTk1MTE50gGMAWh0dHBzOi8vd3d3LnBwdHZoZDM2LmNvbS9uZXdzLyVFMCVCOCU4MiVFMCVCOSU4OCVFMCVCOCVCMiVFMCVCOCVBNyVFMCVCOCU5QSVFMCVCOCVCMSVFMCVCOCU5OSVFMCVCOSU4MCVFMCVCOCU5NyVFMCVCOCVCNCVFMCVCOCU4Ny8xOTUxMTkvYW1w?oc=5,,2023-04-26T09:51:04Z,,th,google-news,Google News
ผู้จัดการออนไลน์,SEGA Golden Week Sale ลดราคาเกมดังบนคอนโซลและพีซีถึง 10 พ.ค.นี้ - ผู้จัดการออนไลน์,,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vbWdyb25saW5lLmNvbS9nYW1lL2RldGFpbC85NjYwMDAwMDM4NTg30gEA?oc=5,,2023-04-26T08:57:00Z,,th,google-news,Google News
Thai PBS News,[Live] 15.15 น. #สถานีประชาชนยกกำลังสาม (26 เม.ย.66) - Thai PBS News,,https://news.google.com/rss/articles/CCAiC1hWUEJOOXNSMGRVmAEB?oc=5,,2023-04-26T08:55:25Z,,th,google-news,Google News
iphone-droid.net,"DJI เปิดตัว Mavic 3 Pro โดรนระดับเรือธง พร้อมกับกล้องถึง 3 ตัวพ เครื่องแรกของโลก ราคา เริ่มต้น 73,990 บาท - iphone-droid.net",,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LmlwaG9uZS1kcm9pZC5uZXQvZGppLW1hdmljLTMtcHJvLWxhdW5jaC_SAQA?oc=5,,2023-04-26T08:39:54Z,,th,google-news,Google News
workpointTODAY,บัตร 'Red Velvet 4th Concert' SOLD OUT ทั้ง 2 รอบ การ แสดง - workpointTODAY,,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vd29ya3BvaW50dG9kYXkuY29tL3J0b3Ytc29sZC1vdXQv0gEA?oc=5,,2023-04-26T08:33:16Z,,th,google-news,Google News
เดลินิวส์ออนไลน์,เครื่องบินทอ.ทยอยถึงซาอุฯ รับคนไทยในซูดานกลับประเทศ - เดลินิวส์ออนไลน์,,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vd3d3LmRhaWx5bmV3cy5jby50aC9uZXdzLzIyNjE0OTkv0gEA?oc=5,,2023-04-26T08:23:00Z,,th,google-news,Google News
สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.บุรีรัมย์ เขต ๑ ร่วมประชุมทางไกลรายการ พุธเช้า ข่าว สพฐ. – สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน | - สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vd3d3Lm9iZWMuZ28udGgvYXJjaGl2ZXMvODE5NzY20gEA?oc=5,,2023-04-26T08:06:48Z,,th,google-news,Google News
National Geographic Thailand,ดาวอังคาร มีแกนกลางเป็นอย่างไร? นักวิทย์ฯ ระบุว่า เล็ก-เป็นของเหลว - National Geographic Thailand,,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vbmd0aGFpLmNvbS9zY2llbmNlLzQ4MzUxL21hcnMtY2VudGVyL9IBAA?oc=5,,2023-04-26T07:30:18Z,,th,google-news,Google News
สำนักข่าว กรมประชาสัมพันธ์,จังหวัดลพบุรี ร่วมประชุมรับฟังแนวทางการขับเคลื่อนมติคณะรัฐมนตรี ... - สำนักข่าว กรมประชาสัมพันธ์,,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vdGhhaW5ld3MucHJkLmdvLnRoL3RoL25ld3MvZGV0YWlsL1RDQVRHMjMwNDI2MTM1OTM5Mzcw0gEA?oc=5,,2023-04-26T07:06:25Z,,th,google-news,Google News
PPTV HD 36,จัดหนักๆ ! | วอลเลย์บอลสโมสรหญิง AVC 2023 | ฮิป ฮิง วีบี พบ ไดมอนด์ ฟู้ด ไฟน์เชฟ-แอร์ฟอร์ซ - PPTV HD 36,,https://news.google.com/rss/articles/CCAiC0JiU29oa2VhMzRNmAEB?oc=5,,2023-04-26T07:02:01Z,,th,google-news,Google News
ไทยรัฐ,BMW เปิดตัวจักรยานยนต์ F900 XR DYNAMIC ROADSTER - ไทยรัฐ,,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LnRoYWlyYXRoLmNvLnRoL25ld3MvYXV0by8yNjg4OTcw0gEA?oc=5,,2023-04-26T07:00:00Z,,th,google-news,Google News
Sanook,"ด่วน! บิ๊กโจ๊ก เผยพบศพเพิ่มรวมเป็น 12 ศพ มี 1 รายรอดชีวิตมาเล่าพฤติการณ์ ""แอม"" - Sanook",,https://news.google.com/rss/articles/CBMiJGh0dHBzOi8vd3d3LnNhbm9vay5jb20vbmV3cy84ODI2ODk0L9IBAA?oc=5,,2023-04-26T06:53:21Z,,th,google-news,Google News
มติชน,บ.สตาร์ทอัพญี่ปุ่นแห้ว! ภารกิจส่งยานลงจอดบนดวงจันทร์ครั้งแรก ล้มเหลว หลังขาดการติดต่อ - มติชน,,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3Lm1hdGljaG9uLmNvLnRoL2ZvcmVpZ24vbmV3c18zOTQ0NzA40gEA?oc=5,,2023-04-26T06:01:55Z,,th,google-news,Google News
The Coverage,เครือข่ายมะเร็ง ชง รบ.ชุดใหม่ ผลิตหมอ รองรับเทคโนโลยี ลดเหลื่อมล้ำ 'ประกันสังคม' | TheCoverage.info - The Coverage,,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnRoZWNvdmVyYWdlLmluZm8vbmV3cy9jb250ZW50LzQ4NDPSAQA?oc=5,,2023-04-26T05:26:52Z,,th,google-news,Google News
เอ็มเอสเอ็น,"เพื่อชาติบ้านเมือง ""มาดามแป้ง"" ปล่อย ""ธีรศักดิ์"" ช่วยล่าแชมป์ ซีเกมส์ 2023 ที่ กัมพูชา - เอ็มเอสเอ็น",,https://news.google.com/rss/articles/CBMitQVodHRwczovL3d3dy5tc24uY29tL3RoLXRoL3Nwb3J0cy9vdGhlci8lRTAlQjklODAlRTAlQjglOUUlRTAlQjglQjclRTAlQjklODglRTAlQjglQUQlRTAlQjglOEElRTAlQjglQjIlRTAlQjglOTUlRTAlQjglQjQlRTAlQjglOUElRTAlQjklODklRTAlQjglQjIlRTAlQjglOTklRTAlQjklODAlRTAlQjglQTElRTAlQjglQjclRTAlQjglQUQlRTAlQjglODctJUUwJUI4JUExJUUwJUI4JUIyJUUwJUI4JTk0JUUwJUI4JUIyJUUwJUI4JUExJUUwJUI5JTgxJUUwJUI4JTlCJUUwJUI5JTg5JUUwJUI4JTg3LSVFMCVCOCU5QiVFMCVCOCVBNSVFMCVCOSU4OCVFMCVCOCVBRCVFMCVCOCVBMi0lRTAlQjglOTglRTAlQjglQjUlRTAlQjglQTMlRTAlQjglQTglRTAlQjglQjElRTAlQjglODElRTAlQjglOTQlRTAlQjglQjQlRTAlQjklOEMtJUUwJUI4JThBJUUwJUI5JTg4JUUwJUI4JUE3JUUwJUI4JUEyJUUwJUI4JUE1JUUwJUI5JTg4JUUwJUI4JUIyJUUwJUI5JTgxJUUwJUI4JThBJUUwJUI4JUExJUUwJUI4JTlCJUUwJUI5JThDLSVFMCVCOCU4QiVFMCVCOCVCNSVFMCVCOSU4MCVFMCVCOCU4MSVFMCVCOCVBMSVFMCVCOCVBQSVFMCVCOSU4Qy0yMDIzLSVFMCVCOCU5NyVFMCVCOCVCNSVFMCVCOSU4OC0lRTAlQjglODElRTAlQjglQjElRTAlQjglQTElRTAlQjglOUUlRTAlQjglQjklRTAlQjglOEElRTAlQjglQjIvYXItQUExYWxIUjjSAQA?oc=5,,2023-04-26T05:06:00Z,,th,google-news,Google News
ผู้จัดการออนไลน์,"สธ.ห่วง ""โปลิโอ-หัด"" ระบาด หลังพบวัคซีนทุกตัวครอบคลุมต่ำ ยันรับซ้ำได้ไม่ต้องเริ่มใหม่ ตั้งเป้าให้ถึง 90% - ผู้จัดการออนไลน์",,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbWdyb25saW5lLmNvbS9xb2wvZGV0YWlsLzk2NjAwMDAwMzg0NTHSAQA?oc=5,,2023-04-26T05:01:00Z,,th,google-news,Google News
Habertürk,"TOGG kredi desteği detayları açıklandı! 2023 TOGG kredisi veren bankalar hangileri, faiz oranları ne kadar? - Habertürk",,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5oYWJlcnR1cmsuY29tL3RvZ2cta3JlZGktZGVzdGVnaS1hY2lrbGFuZGktMjAyMy10b2dnLWtyZWRpc2ktdmVyZW4tYmFua2FsYXItaGFuZ2lsZXJpLWZhaXotb3JhbmxhcmktbmUta2FkYXItMzU4NjM0NdIBggFodHRwczovL20uaGFiZXJ0dXJrLmNvbS90b2dnLWtyZWRpLWRlc3RlZ2ktYWNpa2xhbmRpLTIwMjMtdG9nZy1rcmVkaXNpLXZlcmVuLWJhbmthbGFyLWhhbmdpbGVyaS1mYWl6LW9yYW5sYXJpLW5lLWthZGFyLTM1ODYzNDUtYW1w?oc=5,,2023-04-26T10:39:31Z,,tr,google-news,Google News
Mynet,Yalı Çapkını setinde bir aşk iddiası daha! Emre Altuğ ve Gözde Kansu gündemde - Mynet,,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm15bmV0LmNvbS95YWxpLWNhcGtpbmktc2V0aW5kZS1iaXItYXNrLWlkZGlhc2ktZGFoYS1lbXJlLWFsdHVnLXZlLWdvemRlLWthbnN1LWd1bmRlbWRlLTQ1NjE5Ny1teW1hZ2F6aW7SAXVodHRwczovL3d3dy5teW5ldC5jb20vYW1wL3lhbGktY2Fwa2luaS1zZXRpbmRlLWJpci1hc2staWRkaWFzaS1kYWhhLWVtcmUtYWx0dWctdmUtZ296ZGUta2Fuc3UtZ3VuZGVtZGUtbWFnYXppbi00NTYxOTc?oc=5,,2023-04-26T10:32:40Z,,tr,google-news,Google News
Hürriyet,Telefonunuz sizi dinliyor mu? | ‘Ortak IP kullanan kişilerde aynı reklamların çıkması olası’ - Hürriyet,,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIvZ3VuZGVtL3RlbGVmb251bnV6LXNpemktZGlubGl5b3ItbXUtb3J0YWstaXAta3VsbGFuYW4ta2lzaWxlcmRlLWF5bmktcmVrbGFtbGFyaW4tY2lrbWFzaS1vbGFzaS00MjI1Njg0M9IBhwFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIvYW1wL2d1bmRlbS90ZWxlZm9udW51ei1zaXppLWRpbmxpeW9yLW11LW9ydGFrLWlwLWt1bGxhbmFuLWtpc2lsZXJkZS1heW5pLXJla2xhbWxhcmluLWNpa21hc2ktb2xhc2ktNDIyNTY4NDM?oc=5,,2023-04-26T09:54:07Z,,tr,google-news,Google News
Milliyet,"YARISI BİZDEN KAMPANYASI 2023 | Bir apartmanda kentsel dönüşüm kararı nasıl alınır, kaç onay gerekir? Yarısı Bizden Kampanyası başvuru şartları nedir? - Milliyet",,https://news.google.com/rss/articles/CBMiyAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvZ2FsZXJpL3lhcmlzaS1iaXpkZW4ta2FtcGFueWFzaS1uZWRpci1iYXN2dXJ1LXNhcnRsYXJpLW5lbGVyLWtpcmEtdmUtdGFzaW5tYS15YXJkaW1pLW5lLWthZGFyLTIwMjMteWFyaXNpLWJpemRlbi1rYW1wYW55YXNpLWJhc3Z1cnVzdS1uYXNpbC15YXBpbGlyLXNvbi1ndW4tbmUtemFtYW4tNjkzNzUyMNIBzAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvYW1wL2dhbGVyaS95YXJpc2ktYml6ZGVuLWthbXBhbnlhc2ktbmVkaXItYmFzdnVydS1zYXJ0bGFyaS1uZWxlci1raXJhLXZlLXRhc2lubWEteWFyZGltaS1uZS1rYWRhci0yMDIzLXlhcmlzaS1iaXpkZW4ta2FtcGFueWFzaS1iYXN2dXJ1c3UtbmFzaWwteWFwaWxpci1zb24tZ3VuLW5lLXphbWFuLTY5Mzc1MjA?oc=5,,2023-04-26T09:48:21Z,,tr,google-news,Google News
Milliyet,Ankara-Sivas Hızlı Treni ilk seferi için başkentten hareket etti! Bakan Karaismailoğlu'ndan önemli açıklamalar - Milliyet,,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvZWtvbm9taS9hbmthcmEtc2l2YXMtaGl6bGktdHJlbmktaWxrLXNlZmVyaS1pY2luLWJhc2tlbnR0ZW4taGFyZWtldC1ldHRpLWJha2FuLWthcmFpc21haWxvZ2x1bmRhbi1vbmVtbGktYWNpa2xhbWFsYXItNjkzNzU3NtIBnAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvYW1wL2Vrb25vbWkvYW5rYXJhLXNpdmFzLWhpemxpLXRyZW5pLWlsay1zZWZlcmktaWNpbi1iYXNrZW50dGVuLWhhcmVrZXQtZXR0aS1iYWthbi1rYXJhaXNtYWlsb2dsdW5kYW4tb25lbWxpLWFjaWtsYW1hbGFyLTY5Mzc1NzY?oc=5,,2023-04-26T09:48:00Z,,tr,google-news,Google News
Gazete Duvar,Fahiş kira artışına hapis cezası geliyor - Gazete Duvar,,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmdhemV0ZWR1dmFyLmNvbS50ci9mYWhpcy1raXJhLWFydGlzaW5hLWhhcGlzLWNlemFzaS1nZWxpeW9yLWhhYmVyLTE2MTUyMzbSAVlodHRwczovL3d3dy5nYXpldGVkdXZhci5jb20udHIvYW1wL2ZhaGlzLWtpcmEtYXJ0aXNpbmEtaGFwaXMtY2V6YXNpLWdlbGl5b3ItaGFiZXItMTYxNTIzNg?oc=5,,2023-04-26T09:38:18Z,,tr,google-news,Google News
Sözcü,Gözler Merkez Bankası’nın faiz kararında: İşte son tahminler - Sözcü,,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci8yMDIzL2ZpbmFucy9nb3psZXItbWVya2V6LWJhbmthc2luaW4tZmFpei1rYXJhcmluZGEtaXN0ZS1zb24tdGFobWlubGVyLTktNzY2NTc0Ni_SAW5odHRwczovL3d3dy5zb3pjdS5jb20udHIvMjAyMy9maW5hbnMvZ296bGVyLW1lcmtlei1iYW5rYXNpbmluLWZhaXota2FyYXJpbmRhLWlzdGUtc29uLXRhaG1pbmxlci05LTc2NjU3NDYvYW1wLw?oc=5,,2023-04-26T09:22:34Z,,tr,google-news,Google News
Uzmancoin,Analistler uyarıyor: Bitcoin fiyatı dönüm noktasına geliyor - Uzmancoin,,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vdXptYW5jb2luLmNvbS9hbmFsaXN0LWJpdGNvaW4tZml5YXRpLWRvbnVtLW5va3Rhc2kv0gE_aHR0cHM6Ly91em1hbmNvaW4uY29tL2FuYWxpc3QtYml0Y29pbi1maXlhdGktZG9udW0tbm9rdGFzaS9hbXAv?oc=5,,2023-04-26T09:08:20Z,,tr,google-news,Google News
Hürriyet,Sudan'dan tahliye edilen ikinci Türk kafilesi de İstanbul'a geldi - Hürriyet,,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9ndW5kZW0vc3VkYW5kYW4tdGFobGl5ZS1lZGlsZW4taWtpbmNpLXR1cmsta2FmaWxlc2ktZGUtaXN0YW5idWxhLWdlbGRpLTQyMjU3Mjcw0gFvaHR0cHM6Ly93d3cuaHVycml5ZXQuY29tLnRyL2FtcC9ndW5kZW0vc3VkYW5kYW4tdGFobGl5ZS1lZGlsZW4taWtpbmNpLXR1cmsta2FmaWxlc2ktZGUtaXN0YW5idWxhLWdlbGRpLTQyMjU3Mjcw?oc=5,,2023-04-26T08:51:00Z,,tr,google-news,Google News
Mynet,"Darphane ‘çeyrek altın’ için duyurdu: 3 ayda yaklaşık 5,8 milyon adet! Yüzde 273'lük artış... - Mynet",,https://news.google.com/rss/articles/CBMiiwFodHRwczovL2ZpbmFucy5teW5ldC5jb20vaGFiZXIvZGV0YXkvZWtvbm9taS9kYXJwaGFuZS1jZXlyZWstYWx0aW4taWNpbi1kdXl1cmR1LTMtYXlkYS15YWtsYXNpay01LTgtbWlseW9uLWFkZXQteXV6ZGUtMjczLWx1ay1hcnRpcy80NjQzOTEv0gF-aHR0cHM6Ly93d3cubXluZXQuY29tL2FtcC9kYXJwaGFuZS1jZXlyZWstYWx0aW4taWNpbi1kdXl1cmR1LTMtYXlkYS15YWtsYXNpay01LTgtbWlseW9uLWFkZXQteXV6ZGUtMjczLWx1ay1hcnRpcy1maW5hbnMtNDY0Mzkx?oc=5,,2023-04-26T08:44:04Z,,tr,google-news,Google News
Cumhuriyet,Erdoğan'ın dünkü rahatsızlığına Altaylı'dan çarpıcı yorum: Anket tartışmasına son noktayı koydu - Cumhuriyet,,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL3R1cmtpeWUvZXJkb2dhbmluLWR1bmt1LXJhaGF0c2l6bGlnaW5hLWFsdGF5bGlkYW4tYm9tYmEteW9ydW0tMjA3NTE2NNIBZ2h0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL2FtcC90dXJraXllL2VyZG9nYW5pbi1kdW5rdS1yYWhhdHNpemxpZ2luYS1hbHRheWxpZGFuLWJvbWJhLXlvcnVtLTIwNzUxNjQ?oc=5,,2023-04-26T08:41:00Z,,tr,google-news,Google News
NTV Spor,"Süper Lig | Galatasaray, Icardi'yi PSG'den transfer etmek için düğmeye bastı: Kimler transfere dahil olacak? - NTV Spor",,https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5udHZzcG9yLm5ldC9mb3RvLWdhbGVyaS9zdXBlci1saWctZ2FsYXRhc2FyYXktaWNhcmRpLXlpLXBzZy1kZW4tdHJhbnNmZXItZXRtZWstaWNpbi1kdWdtZXllLWJhc3RpLWtpbWxlci10cmFuc2ZlcmUtZGFoaWwtb2xhY2FrLTY0NDhlMTQyNjNkNzY4MDA0NmUxYzk0M9IBqAFodHRwczovL3d3dy5udHZzcG9yLm5ldC9hbXAvZm90by1nYWxlcmkvc3VwZXItbGlnLWdhbGF0YXNhcmF5LWljYXJkaS15aS1wc2ctZGVuLXRyYW5zZmVyLWV0bWVrLWljaW4tZHVnbWV5ZS1iYXN0aS1raW1sZXItdHJhbnNmZXJlLWRhaGlsLW9sYWNhay02NDQ4ZTE0MjYzZDc2ODAwNDZlMWM5NDM?oc=5,,2023-04-26T08:30:58Z,,tr,google-news,Google News
Habertürk,Hande Erçel dedesinin vefat haberini alır almaz İtalya'dan döndü - Magazin haberleri - Habertürk,,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmhhYmVydHVyay5jb20vaGFuZGUtZXJjZWwtYWNpLWhhYmVyaS1hbGlyLWFsbWF6LWl0YWx5YS1kYW4tZG9uZHUtbWFnYXppbi1oYWJlcmxlcmktMzU4NjI5OC1tYWdhemlu0gFoaHR0cHM6Ly9tLmhhYmVydHVyay5jb20vaGFuZGUtZXJjZWwtYWNpLWhhYmVyaS1hbGlyLWFsbWF6LWl0YWx5YS1kYW4tZG9uZHUtbWFnYXppbi1oYWJlcmxlcmktMzU4NjI5OC1hbXA?oc=5,,2023-04-26T07:57:48Z,,tr,google-news,Google News
Sözcü,EYT’liler için uygulanacak prim indirim şartları belli oldu - Sözcü,,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci8yMDIzL2Vrb25vbWkvZXl0bGlsZXItaWNpbi11eWd1bGFuYWNhay1wcmltLWluZGlyaW1pbmluLXNhcnRsYXJpLWJlbGxpLW9sZHUtNzY2NTYwOS_SAXFodHRwczovL3d3dy5zb3pjdS5jb20udHIvMjAyMy9la29ub21pL2V5dGxpbGVyLWljaW4tdXlndWxhbmFjYWstcHJpbS1pbmRpcmltaW5pbi1zYXJ0bGFyaS1iZWxsaS1vbGR1LTc2NjU2MDkvYW1wLw?oc=5,,2023-04-26T07:46:10Z,,tr,google-news,Google News
T24,Prof. Dr. Ender Dulundu: Kovid genç yaştaki kanser vakalarını tetiklemiş olabilir - T24,,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vdDI0LmNvbS50ci9oYWJlci9wcm9mLWRyLWVuZGVyLWR1bHVuZHUtY292aWQtZ2VuYy15YXN0YWtpLWthbnNlci12YWthbGFyaW5pLXRldGlrbGVtaXMtb2xhYmlsaXIsMTEwNjI4MdIBAA?oc=5,,2023-04-26T07:20:00Z,,tr,google-news,Google News
Sözcü,Balık eti mi? Kırmızı et mi? Beyaz et mi? - Sözcü,,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci8yMDIzL3NhZ2xpay9iYWxpay1ldGktbWkta2lybWl6aS1ldC1taS1iZXlhei1ldC1taS03NjY1NTA3L9IBWGh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci8yMDIzL3NhZ2xpay9iYWxpay1ldGktbWkta2lybWl6aS1ldC1taS1iZXlhei1ldC1taS03NjY1NTA3L2FtcC8?oc=5,,2023-04-26T07:16:38Z,,tr,google-news,Google News
NTV,Yurt dışında oy verme işlemi başlıyor: İşte en çok ve en az seçmeni olan ülkeler - NTV,,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5udHYuY29tLnRyL2dhbGVyaS90dXJraXllL3l1cnQtZGlzaW5kYS1veS12ZXJtZS1pc2xlbWktYmFzbGl5b3ItaXN0ZS1lbi1jb2stdmUtZW4tYXotc2VjbWVuaS1vbGFuLXVsa2VsZXIsTWp0ZHdUbXhIRVN5QmhsZVF4RVZmQdIBkAFodHRwczovL3d3dy5udHYuY29tLnRyL2FtcC9nYWxlcmkvdHVya2l5ZS95dXJ0LWRpc2luZGEtb3ktdmVybWUtaXNsZW1pLWJhc2xpeW9yLWlzdGUtZW4tY29rLXZlLWVuLWF6LXNlY21lbmktb2xhbi11bGtlbGVyLE1qdGR3VG14SEVTeUJobGVReEVWZkE?oc=5,,2023-04-26T07:04:00Z,,tr,google-news,Google News
Halk TV,Kadir Doğulu'nun bir kadınla sarmaş dolaş görüntüleri sosyal medyanın gündeminde! Neslihan Atagül'ü aldattı mı? - Halk TV,,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0va2FkaXItZG9ndWx1bnVuLWJpci1rYWRpbmxhLXNhcm1hcy1kb2xhcy1nb3J1bnR1bGVyaS1zb3N5YWwtbWVkeWFuaW4tZ3VuZGVtaW5kZS03MzQzMDZo0gGAAWh0dHBzOi8vaGFsa3R2LmNvbS50ci9zZXJ2aWNlL2FtcC9ndW5kZW0va2FkaXItZG9ndWx1bnVuLWJpci1rYWRpbmxhLXNhcm1hcy1kb2xhcy1nb3J1bnR1bGVyaS1zb3N5YWwtbWVkeWFuaW4tZ3VuZGVtaW5kZS03MzQzMDZo?oc=5,,2023-04-26T06:58:01Z,,tr,google-news,Google News
CNN TÜRK,Japonya'nın Ay keşif aracı yüzeye düşmüş olabilir - CNN TÜRK,,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNubnR1cmsuY29tL2R1bnlhL2phcG9ueWFuaW4tYXkta2VzaWYtYXJhY2kteXV6ZXllLWR1c211cy1vbGFiaWxpctIBUmh0dHBzOi8vd3d3LmNubnR1cmsuY29tL2FtcC9kdW55YS9qYXBvbnlhbmluLWF5LWtlc2lmLWFyYWNpLXl1emV5ZS1kdXNtdXMtb2xhYmlsaXI?oc=5,,2023-04-26T06:52:00Z,,tr,google-news,Google News
Posta,Halsey Türk sevgilisi Alev Aydın'dan ayrıldı! Oğulları Ender kimde kalacak? - Posta,,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnBvc3RhLmNvbS50ci9nYWxlcmkvaGFsc2V5LXR1cmstc2V2Z2lsaXNpLWFsZXYtYXlkaW5kYW4tYXlyaWxkaS1vZ3VsbGFyaS1lbmRlci1raW1kZS1rYWxhY2FrLTI2MjkwMzDSAXRodHRwczovL3d3dy5wb3N0YS5jb20udHIvYW1wL2dhbGVyaS9oYWxzZXktdHVyay1zZXZnaWxpc2ktYWxldi1heWRpbmRhbi1heXJpbGRpLW9ndWxsYXJpLWVuZGVyLWtpbWRlLWthbGFjYWstMjYyOTAzMA?oc=5,,2023-04-26T06:50:00Z,,tr,google-news,Google News
